"longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","median_house_value"
0.664342629482071,0.10308182784272035,0.35294117647058826,0.07718465796757612,0.06626319056486654,0.04142492782869475,0.07054760730143068,0.4015875643094578,0.9604104725341339
0.6503984063745026,0.13602550478214673,0.4117647058823529,0.08359035191775405,0.05757293606455618,0.033016620420975924,0.058214109521460285,0.5423235541578737,1.0
0.3426294820717132,0.6461211477151961,0.21568627450980393,0.11975747989982866,0.11592178770949721,0.05689621345889739,0.11790823877651702,0.2540930469924553,0.39711382633473674
0.5886454183266934,0.1647183846971311,0.6862745098039216,0.08243047317780414,0.06067659838609559,0.024075786877434904,0.05476073014306857,1.0,1.0
0.7380478087649405,0.030818278427204998,0.7254901960784313,0.04478713589033874,0.04903786468032278,0.024356063791025534,0.04982733103108041,0.22642446311085365,0.2738153657098321
0.5458167330677285,0.17640807651434676,0.49019607843137253,0.05066561223144853,0.03786468032278088,0.021637377729196446,0.03996053280710409,0.4483455400615164,0.560412122011868
0.3356573705179276,0.7853347502656746,0.47058823529411764,0.058468432845657045,0.07914338919925512,0.025477171445388042,0.07367209340568985,0.09596419359732969,0.15010453565139936
0.7141434262948201,0.16259298618490972,0.11764705882352941,0.03545538420983261,0.04655493482309125,0.022310042321813953,0.0452228251932248,0.16886663632225762,0.20103216069212085
0.6215139442231076,0.1700318809776834,1.0,0.06323975220772374,0.051365611421477345,0.022618346926763643,0.050485117579345505,0.3858498503468918,0.7086589333652232
0.6045816733067727,0.18278427205100936,0.6078431372549019,0.028390668248319494,0.03196772191185599,0.01353737492642731,0.027298141753001152,0.30919573523123817,0.4082478010399957
0.5268924302788841,0.29861849096705645,0.37254901960784315,0.2464478713589034,0.33178150217256364,0.12839485411586649,0.3209998355533629,0.14310837091902182,0.1131974713506336
0.646414342629482,0.14133900106269903,0.35294117647058826,0.04188743904046395,0.04314090626939789,0.024888589926847726,0.03880940634764019,0.3556778527192728,0.41443334254291736
0.596613545816733,0.16046758767268834,0.803921568627451,0.03611440622116779,0.04252017380509,0.01880658090193111,0.04440059200789344,0.16409428835464343,0.38577366691271375
0.5906374501992029,0.17215727948990403,0.47058823529411764,0.07294055621457757,0.08767846058348852,0.03357717424815718,0.08945897056405197,0.21821767975614131,0.7651535457585742
0.6523904382470121,0.15834218916046774,0.47058823529411764,0.11171741136153948,0.09962756052141528,0.0527481151377561,0.10458806117414898,0.3957531620253514,0.4795877130403586
0.6145418326693219,0.14133900106269903,0.8431372549019608,0.048240411229735075,0.06207324643078833,0.02951315900109308,0.06643644137477389,0.24592074592074592,0.33010379338641904
0.5318725099601587,0.29755579171094615,0.8431372549019608,0.04555160142348755,0.05307262569832402,0.021833571568709884,0.045551718467357345,0.17385277444449043,0.10041401891126223
0.5737051792828681,0.17959617428267768,0.2549019607843137,0.11611967839725847,0.18746120422098075,0.07491801900277474,0.18533135997368855,0.20063171542461486,0.3171141562302836
0.5996015936254981,0.17215727948990403,0.8431372549019608,0.0712534598655595,0.1005586592178771,0.04689032764371199,0.10738365400427562,0.2019765244617316,0.48020626719065074
0.23207171314741037,0.47077577045696045,0.5490196078431373,0.06764201924344274,0.11576660459342024,0.048768182964769195,0.10820588718960697,0.09852967545275239,0.37175310617275803
0.6035856573705172,0.16684378320935173,0.5686274509803921,0.0730723606168446,0.0882991930477964,0.030073712828274334,0.09521460286137148,0.3307609550213101,1.0
0.5069721115537842,0.18384697130712044,0.803921568627451,0.024146566495320945,0.03150217256362508,0.010958827321393538,0.03338266732445321,0.24185873298299332,0.41092820235792843
0.17231075697211068,0.6811902231668439,0.35294117647058826,0.058732041650191115,0.08333333333333333,0.023234956136663022,0.05887189606972537,0.08183335402270314,0.09031096778982355
0.5986055776892426,0.1647183846971311,0.0784313725490196,0.07019902464742322,0.1478895096213532,0.048487906051178566,0.12580167735569808,0.12806030261651563,0.39113446954857917
0.7270916334661357,0.0021253985122213727,0.4117647058823529,0.057203110583893504,0.08721291123525761,0.0573446565206424,0.08600559118566026,0.10455028206507495,0.25628966478488746
0.6543824701195218,0.12114771519659938,0.35294117647058826,0.06584947937261104,0.051210428305400374,0.02870035595168026,0.05360960368360467,0.3872429345802127,0.6197933204399158
0.2499999999999993,0.5441020191285861,0.23529411764705882,0.34743640437590617,0.32169459962756053,0.13576613694329998,0.3205064956421641,0.3546020054895795,0.6967002197929081
0.18027888446215035,0.5483528161530289,0.6862745098039216,0.10507446948728087,0.11343885785226568,0.05016956753272233,0.1162637724058543,0.2584309181942318,0.5721646508674191
0.5906374501992029,0.1392136025504784,0.8235294117647058,0.0417029128772901,0.07386716325263812,0.022310042321813953,0.0710409472126295,0.31256810250893086,0.8659778722561969
0.2978087649402388,0.5791710945802339,0.13725490196078433,0.04742322393567945,0.05881440099317194,0.019086857815521736,0.057391876336128925,0.25923780361650184,0.24721753724726908
0.6005976095617536,0.16046758767268834,0.9607843137254902,0.03656254118887571,0.05633147113594041,0.02727094369236806,0.04949843775694787,0.07505413718431471,0.6439169323013101
0.6444223107569725,0.16153028692879942,0.43137254901960786,0.17627520759193357,0.17427063935443823,0.08626923400319515,0.17201118237132051,0.3741672528654777,0.9818536830775956
0.28585657370517853,0.6376195536663122,0.7843137254901961,0.08862528008435482,0.10614525139664804,0.051514896717957344,0.10277914816642,0.11707424725176203,0.12062012115413957
0.6384462151394424,0.1349628055260364,0.6274509803921569,0.04979570317648609,0.051675977653631286,0.026037725272569298,0.056240749876665025,0.2604102012386036,0.45979398023100937
0.26195219123505953,0.4909670563230601,0.39215686274509803,0.02794253328061157,0.027622594661700806,0.01760139017349141,0.030258181220194046,0.29232010592957336,0.7816483230996986
0.6623505976095614,0.10201912858661004,0.058823529411764705,0.19696849874785818,0.16076970825574177,0.08313013257098013,0.16543331688866963,0.5695921435566406,0.8653593181059047
0.19223107569721057,0.5526036131774709,1.0,0.03345195729537367,0.05462445685909373,0.030073712828274334,0.05311626377240585,0.17180452683411265,0.5131958218728995
0.23406374501991994,0.5164718384697128,0.3137254901960784,0.13494134704099117,0.15766604593420236,0.04111662322374506,0.15901989804308503,0.17039075323098993,0.13670252906173583
0.3247011952191229,0.5334750265674816,0.6078431372549019,0.045208909977593255,0.05027932960893855,0.03792146640881191,0.05032067094227923,0.14969448697259352,0.1585581090387256
0.30577689243027845,0.6758767268862909,0.5882352941176471,0.03413734018716225,0.04003724394785847,0.02135710081560582,0.039302746258839005,0.15625301719976276,0.16206324922371454
0.16832669322709154,0.6269925611052068,0.3137254901960784,0.15323579807565574,0.13919925512104284,0.07318030213851286,0.145699720440717,0.26660321926594116,0.41422715782615327
0.6354581673306774,0.14346439957492038,0.3137254901960784,0.04874126795834981,0.05322780881440099,0.021329073124246756,0.05558296332839993,0.3194162839133253,0.3439181694096107
0.38745019920318763,0.5897980871413392,0.29411764705882354,0.09901146698299723,0.11080074487895716,0.049721124470977325,0.10097023515869101,0.1724183114715659,0.22185681708529037
0.6135458167330679,0.15940488841657804,0.6470588235294118,0.026598128377487807,0.04236499068901303,0.03254014966787186,0.04292057227429699,0.16236327774789316,0.27195970325895563
0.7270916334661357,0.007438894792773672,0.49019607843137253,0.04114933438776855,0.04422718808193669,0.03200762353204967,0.051307350764676865,0.23183128508572298,0.25628966478488746
0.22111553784860563,0.5175345377258231,0.6862745098039216,0.12613681296955317,0.13950962135319678,0.05706437960705177,0.14619306035191582,0.33836774665177033,0.8781427705452761
0.6035856573705172,0.16153028692879942,0.5098039215686274,0.06468960063266113,0.17225325884543763,0.11586647607836542,0.18138464068409801,0.0755506820595578,0.3556706982651618
0.30577689243027845,0.5908607863974495,0.23529411764705882,0.06405693950177936,0.09078212290502793,0.04030382017433224,0.09949021542509456,0.14177045833850568,0.2435062123455161
0.5866533864541837,0.16046758767268834,0.47058823529411764,0.10742058784763411,0.17846058348851646,0.04809551837215169,0.16707778325933234,0.2256658528847878,0.6649477734112437
0.24003984063745004,0.5037194473963869,0.5098039215686274,0.0753130354553842,0.07184978274363749,0.0319795958406906,0.07054760730143068,0.31601633080923025,0.6443293017348382
0.29282868525896416,0.6163655685441022,0.45098039215686275,0.04225649136681165,0.04283054003724395,0.05501835813784019,0.040947212629501725,0.17816305981986458,0.30412451907414817
0.6045816733067727,0.15727948990435742,1.0,0.007354685646500593,0.015828677839851025,0.013088931864682306,0.01562243052129584,0.09914346009020565,0.04907402443701263
0.6245019920318726,0.15196599362380436,0.6862745098039216,0.04265190457361276,0.046089385474860335,0.03517475265562375,0.05064956421641177,0.23981738182921616,0.3127842771782384
0.19322709163346607,0.5579171094580232,1.0,0.15853433504679057,0.3891992551210428,0.09621906443566243,0.3482979773063641,0.13908084026427223,0.5360823254337096
0.33366533864541803,0.5409139213602552,0.9411764705882353,0.05401344404903124,0.07743637492240844,0.04265814624849351,0.07663213287288274,0.07517827340312548,0.1358777901946796
0.6075697211155378,0.17215727948990403,0.2549019607843137,0.09748253591669961,0.14649286157666047,0.047030466100507304,0.1486597599079099,0.23485882953338574,0.3814437878606686
0.666334661354582,0.1647183846971311,0.43137254901960786,0.037537893765651774,0.048417132216014895,0.026654334482468678,0.05229403058707449,0.17488034647797962,0.28144420023010214
0.25099601593625476,0.6280552603613179,0.6078431372549019,0.056333201528931065,0.06812538795779019,0.03225987275428123,0.06742312119717152,0.1908456435083654,0.19072292485391812
0.6394422310756964,0.12752391073326275,0.0784313725490196,0.01679188084882035,0.03041589075108628,0.018582359371058607,0.03223154086498931,0.19322492103557193,0.1494859815011072
0.29980079681274835,0.6397449521785336,0.21568627450980393,0.07837089758797944,0.0972998137802607,0.04027579248297318,0.09735240914323302,0.17170107998510367,0.2136094284147282
0.6583665338645422,0.10308182784272035,0.5490196078431373,0.04528799261895347,0.04158907510862818,0.017068864037669218,0.042262785726031905,0.5050964814278424,1.0
0.22908366533864533,0.4856535600425078,0.7450980392156863,0.028021615921971794,0.038330229671011795,0.013845679531377001,0.034040453872718306,0.28256851629632695,0.2707225949583713
0.23904382470119456,0.5568544102019128,0.058823529411764705,0.3861868986424147,0.4383923029174426,0.15723534852434204,0.4239434303568492,0.40649784140908396,0.7045352390299422
0.6374501992031869,0.1381509032943681,0.3333333333333333,0.0900487676288388,0.12631905648665426,0.05487821968104487,0.12695280381516197,0.2172452793754569,0.322474958866149
0.6424302788844616,0.12539851222104137,0.6274509803921569,0.06882825886384605,0.08705772811918064,0.0882031447069705,0.08913007728991942,0.268272161763286,0.34165013752520607
0.6125498007968124,0.15196599362380436,0.5686274509803921,0.05032292078555424,0.08705772811918064,0.05751282266879677,0.08765005755632298,0.13046716597012456,0.28783592644978784
0.2888446215139436,0.6493092454835279,0.0784313725490196,0.07059443785422433,0.07774674115456238,0.0527481151377561,0.08172997862193718,0.14737727755479232,0.1958775427730195
0.4521912350597605,0.4505844845908608,1.0,0.06007644655331488,0.05741775294847921,0.02343114997617646,0.06018746916625555,0.21360395029034082,0.15443441470344452
0.3027888446215134,0.5770456960680125,0.803921568627451,0.048029524186107814,0.04283054003724395,0.020095854704447996,0.05064956421641177,0.32355415787368447,0.34783567902812773
0.20517928286852488,0.5664187035069072,0.9607843137254902,0.04816132858837485,0.08302296710117939,0.03155918047030466,0.08469001808913008,0.1495496613839809,0.35175318864664473
0.713147410358566,0.16046758767268834,0.6274509803921569,0.07921444576248847,0.0771260086902545,0.03500658650746938,0.08008551225127446,0.23321747286244332,0.24659898309697692
0.5766932270916332,0.1753453772582357,0.6666666666666666,0.02056148675365757,0.02219118559900683,0.011827685753524482,0.022858082552211806,0.34171252810306063,0.3843303738953654
0.2918326693227087,0.5515409139213598,0.0196078431372549,0.07064715961513114,0.06083178150217256,0.024664368395975224,0.04440059200789344,0.3788568433538848,0.3746396922074548
0.45318725099601603,0.3985122210414451,0.11764705882352941,0.012574139976275208,0.012880198634388579,0.009080972000336333,0.016773556980759743,0.32226452048937254,0.19072292485391812
0.37649402390438286,0.5111583421891606,0.3333333333333333,0.018505338078291814,0.027157045313469894,0.014490316432635444,0.025160335471139616,0.17262520516958388,0.17793947241454675
0.5936254980079679,0.16153028692879942,0.7058823529411765,0.07837089758797944,0.10924891371818746,0.03609966647047283,0.10738365400427562,0.33321609357112314,1.0
0.2161354581673296,0.5217853347502659,0.7058823529411765,0.13852642678265453,0.21089385474860337,0.059558844138008354,0.20769610261470153,0.24138287747755202,0.7820606925332266
0.596613545816733,0.14240170031881008,0.8431372549019608,0.03585079741663372,0.03662321539416512,0.019787550099498303,0.04045387271830291,0.2708376436187087,0.662267372093311
0.22011952191235015,0.5122210414452708,0.43137254901960786,0.2976670620798735,0.21353196772191185,0.10754225174472379,0.22463410623252755,0.8026647908304713,1.0
0.5766932270916332,0.17747077577045708,0.23529411764705882,0.21945432977461446,0.28677839851024206,0.11555817147341574,0.291399440881434,0.22285209859174357,0.36041294675073504
0.646414342629482,0.1657810839532414,0.5490196078431373,0.031184921576380652,0.03041589075108628,0.01639619944505171,0.03206709422792304,0.31608529537523616,0.3750520616409829
0.6613545816733074,0.10308182784272035,0.19607843137254902,0.05788849347568209,0.03895096213531968,0.024664368395975224,0.04604505837855616,0.8722500379305114,0.9731939249735052
0.17231075697211068,0.5770456960680125,1.0,0.009700804006853829,0.00946617008069522,0.004120070629782225,0.00904456503864496,0.49659315043930424,0.6220613523243204
0.18924302788844552,0.6344314558979806,0.3333333333333333,0.03413734018716225,0.0521415270018622,0.01701280865495109,0.05114290412761059,0.09959862622584516,0.3492789720454761
0.6235059760956171,0.15621679064824637,0.5882352941176471,0.0291551337814683,0.03677839851024209,0.03217578968020404,0.03749383325111001,0.2643687673273472,0.27732050589482105
0.6025896414342632,0.16259298618490972,0.5882352941176471,0.03919862923421642,0.10288640595903166,0.05016956753272233,0.09126788357178096,0.13343953876498257,0.4445363111904693
0.7151394422310755,0.027630180658873318,0.37254901960784315,0.07446948728087519,0.08581626319056487,0.05098237058213515,0.08797895083045552,0.20487303623398298,0.29402146795270945
0.619521912350598,0.13602550478214673,0.8431372549019608,0.04262554369315935,0.04329608938547486,0.022758485383558957,0.04653839828975497,0.3479262355002,0.44783526665869416
0.2171314741035851,0.5536663124335812,0.7254901960784313,0.02609727164887307,0.04314090626939789,0.020432187000756746,0.04242723236309817,0.07721962455690266,0.1445375482987699
0.2241035856573707,0.49415515409139177,0.3333333333333333,0.021246869645446156,0.02094972067039106,0.011687547296729169,0.023680315737543166,0.4609039875312064,0.5325771852487207
0.690239043824701,0.1689691817215731,0.058823529411764705,0.30539080005272173,0.27855369335816266,0.16258863757392303,0.28021706956092746,0.2985062275003103,0.26165046742075293
0.6155378486055775,0.16046758767268834,0.8627450980392157,0.019269803611440622,0.027467411545623835,0.01995571624765268,0.026969248478868606,0.14457041971834875,0.2249495878367512
0.6374501992031869,0.14133900106269903,0.4117647058823529,0.03769605904837221,0.05183116076970826,0.020824574679783627,0.04851175793455024,0.10501924111391567,0.08247594855278947
0.1693227091633456,0.6301806588735385,0.45098039215686275,0.059733755107420586,0.0510552451893234,0.023655371507048963,0.04851175793455024,0.23158990910470204,0.41113438707469246
0.5926294820717125,0.17747077577045708,0.8627450980392157,0.02557005403980493,0.027932960893854747,0.015443257938843578,0.030587074494326592,0.29789244286285704,0.3428872458257904
0.41235059760956216,0.47183846971307075,0.39215686274509803,0.04389086595492289,0.04686530105524519,0.024047759186075844,0.0452228251932248,0.14491524254837865,0.15917666318901777
0.7051792828685263,0.1710945802337937,0.6666666666666666,0.03922499011466983,0.03910614525139665,0.019675439334062052,0.041440552540700545,0.1973558985393305,0.16556838940870347
0.7978087649402388,0.08714133900106269,0.45098039215686275,0.0723342559641492,0.07960893854748603,0.020404159309397686,0.048347311297483965,0.19458352298588988,0.3327841947043517
0.5996015936254981,0.15834218916046774,0.6274509803921569,0.06094635560827732,0.09667908131595282,0.04795537991535637,0.09554349613550403,0.08536433980220963,0.3482480484616558
0.6384462151394424,0.145589798087141,0.3333333333333333,0.23287201792539872,0.23680943513345748,0.11051318702878445,0.2384476237460944,0.3547675204479938,0.6144325178040503
0.2041832669322708,0.5292242295430395,0.7254901960784313,0.07294055621457757,0.05990068280571074,0.02777544213683119,0.06479197500411117,0.35105033034027117,0.828864623238667
0.24601593625498017,0.5090329436769392,0.6666666666666666,0.08693818373533677,0.17892613283674735,0.0873623139661986,0.1766156882091761,0.06710941918042511,0.40948490934058
0.6284860557768918,0.16790648246546203,0.5686274509803921,0.05715038882298669,0.04919304779639975,0.02749516522324056,0.05064956421641177,0.35804333733327814,1.0
0.5996015936254981,0.1381509032943681,0.6862745098039216,0.03590351917754053,0.03879577901924271,0.01863841475377673,0.040124979444170365,0.3319402491000124,0.6167005496884549
0.5896414342629475,0.15515409139213607,0.7058823529411765,0.035270858046658755,0.05540037243947858,0.028167829815858067,0.055747409965466205,0.22492793202852374,0.617112919121983
0.6733067729083662,0.12008501594048906,0.5490196078431373,0.03218663503361012,0.033209186840471756,0.017657445556209534,0.03338266732445321,0.414780485786403,0.5459791918383842
0.7350597609561754,0.023379383634431327,0.6274509803921569,0.08090154211150652,0.07216014897579143,0.037697244877939406,0.08419667817793126,0.39150494475938263,0.4410311710054804
0.6155378486055775,0.14133900106269903,0.8627450980392157,0.055568735995782256,0.07650527622594662,0.039266795594046916,0.07449432659102122,0.17105970952124802,0.31113479944412603
0.2171314741035851,0.5568544102019128,1.0,0.01716093317516805,0.019708255741775295,0.008212113568205387,0.01973359644795264,0.25345167652859957,0.26598034647279806
0.1832669322709154,0.5982996811902233,0.13725490196078433,0.15481745090286014,0.1728739913097455,0.07861767426217102,0.16905114290412762,0.21650046206259227,0.4769073117224259
0.4870517928286857,0.39426142401700315,0.6078431372549019,0.04481349677079215,0.053848541278708875,0.02839205134673057,0.057391876336128925,0.13793602846857284,0.12082630587090362
0.5627490039840634,0.18597236981934107,0.47058823529411764,0.044180835639910376,0.03895096213531968,0.024075786877434904,0.043907252096694625,0.39196011089502214,0.4428868334563569
